domain,week,visits
imp2.healthcare.gov,7,160
imp2.healthcare.gov,8,1575
imp2.healthcare.gov,9,2433
imp2.healthcare.gov,10,257
imp2.healthcare.gov,14,147
imp2.healthcare.gov,15,3409
imp2.healthcare.gov,16,5212
imp2.healthcare.gov,17,3080
imp2.healthcare.gov,18,1315
imp2.healthcare.gov,19,2076
imp2.healthcare.gov,20,2167
imp2.healthcare.gov,21,6004
imp2.healthcare.gov,22,1182
imp2.healthcare.gov,24,107
imp2.healthcare.gov,25,153
imp2.healthcare.gov,28,129
imp2.healthcare.gov,29,992
imp2.healthcare.gov,30,261
imp2.healthcare.gov,31,1932
imp2.healthcare.gov,32,209
imp2.healthcare.gov,33,802
imp2.healthcare.gov,34,1172
imp2.healthcare.gov,35,3189
imp2.healthcare.gov,36,528
imp2.healthcare.gov,37,2579
imp2.healthcare.gov,38,4603
imp2.healthcare.gov,39,1270
imp2.healthcare.gov,41,1499
imp2.healthcare.gov,42,385
imp2b.healthcare.gov,23,796
imp2b.healthcare.gov,25,1356
imp2b.healthcare.gov,26,1716
imp2b.healthcare.gov,27,216
imp3.healthcare.gov,24,1806
imp3.healthcare.gov,25,2018
imp3.healthcare.gov,26,891
imp3.healthcare.gov,27,1132
imp3.healthcare.gov,31,113
imp3.healthcare.gov,32,621
imp3.healthcare.gov,36,1162
imp3.healthcare.gov,37,2971
imp3.healthcare.gov,38,1354
imp3.healthcare.gov,39,1748
imp3.healthcare.gov,40,377
inferno.healthit.gov,29,315
inferno.healthit.gov,37,124
inferno.healthit.gov,50,110
inferno.healthit.gov,51,142
infocenter.nimh.nih.gov,1,895
infocenter.nimh.nih.gov,2,1956
infocenter.nimh.nih.gov,3,1495
infocenter.nimh.nih.gov,4,1461
infocenter.nimh.nih.gov,5,1568
infocenter.nimh.nih.gov,6,2398
infocenter.nimh.nih.gov,7,1784
infocenter.nimh.nih.gov,8,1716
infocenter.nimh.nih.gov,9,1715
infocenter.nimh.nih.gov,10,2454
infocenter.nimh.nih.gov,11,2136
infocenter.nimh.nih.gov,12,819
infocenter.nimh.nih.gov,13,633
infocenter.nimh.nih.gov,14,643
infocenter.nimh.nih.gov,15,942
infocenter.nimh.nih.gov,16,747
infocenter.nimh.nih.gov,17,891
infocenter.nimh.nih.gov,18,858
infocenter.nimh.nih.gov,19,965
infocenter.nimh.nih.gov,20,947
infocenter.nimh.nih.gov,21,510
infocenter.nimh.nih.gov,22,299
infocenter.nimh.nih.gov,23,221
infocenter.nimh.nih.gov,24,283
infocenter.nimh.nih.gov,25,492
infocenter.nimh.nih.gov,26,359
infocenter.nimh.nih.gov,27,102
infocenter.nimh.nih.gov,28,214
infocenter.nimh.nih.gov,29,813
infocenter.nimh.nih.gov,30,457
infocenter.nimh.nih.gov,31,781
infocenter.nimh.nih.gov,32,524
infocenter.nimh.nih.gov,33,864
infocenter.nimh.nih.gov,34,374
infocenter.nimh.nih.gov,35,498
infocenter.nimh.nih.gov,36,867
infocenter.nimh.nih.gov,37,360
infocenter.nimh.nih.gov,38,439
infocenter.nimh.nih.gov,39,553
infocenter.nimh.nih.gov,40,661
infocenter.nimh.nih.gov,41,653
infocenter.nimh.nih.gov,42,474
infocenter.nimh.nih.gov,43,672
infocenter.nimh.nih.gov,44,221
infocenter.nimh.nih.gov,45,359
infocenter.nimh.nih.gov,46,366
infocenter.nimh.nih.gov,47,483
infocenter.nimh.nih.gov,49,383
infocenter.nimh.nih.gov,50,162
infocenter.nimh.nih.gov,51,106
infocenter.nimh.nih.gov,53,307
infosida.nih.gov,1,92700
infosida.nih.gov,2,118393
infosida.nih.gov,3,126109
infosida.nih.gov,4,133311
infosida.nih.gov,5,140939
infosida.nih.gov,6,144441
infosida.nih.gov,7,142934
infosida.nih.gov,8,145008
infosida.nih.gov,9,158159
infosida.nih.gov,10,155543
infosida.nih.gov,11,176870
infosida.nih.gov,12,246324
infosida.nih.gov,13,315926
infosida.nih.gov,14,263159
infosida.nih.gov,15,201917
infosida.nih.gov,16,225326
infosida.nih.gov,17,244664
infosida.nih.gov,18,224662
infosida.nih.gov,19,207328
infosida.nih.gov,20,219528
infosida.nih.gov,21,206580
infosida.nih.gov,22,197146
infosida.nih.gov,23,186879
infosida.nih.gov,24,171345
infosida.nih.gov,25,166064
infosida.nih.gov,26,150540
infosida.nih.gov,27,145593
infosida.nih.gov,28,146039
infosida.nih.gov,29,143277
infosida.nih.gov,30,139794
infosida.nih.gov,31,139166
infosida.nih.gov,32,134306
infosida.nih.gov,33,130206
infosida.nih.gov,34,132833
infosida.nih.gov,35,145450
infosida.nih.gov,36,139431
infosida.nih.gov,37,140531
infosida.nih.gov,38,12703
innovation.cms.gov,1,15177
innovation.cms.gov,2,28312
innovation.cms.gov,3,25652
innovation.cms.gov,4,23386
innovation.cms.gov,5,22768
innovation.cms.gov,6,23956
innovation.cms.gov,7,22714
innovation.cms.gov,8,22917
innovation.cms.gov,9,31919
innovation.cms.gov,10,23757
innovation.cms.gov,11,22669
innovation.cms.gov,12,15901
innovation.cms.gov,13,16977
innovation.cms.gov,14,21297
innovation.cms.gov,15,19107
innovation.cms.gov,16,18905
innovation.cms.gov,17,20945
innovation.cms.gov,18,16732
innovation.cms.gov,19,15600
innovation.cms.gov,20,16100
innovation.cms.gov,21,17123
innovation.cms.gov,22,16459
innovation.cms.gov,23,23715
innovation.cms.gov,24,17724
innovation.cms.gov,25,17803
innovation.cms.gov,26,18758
innovation.cms.gov,27,14903
innovation.cms.gov,28,17739
innovation.cms.gov,29,17086
innovation.cms.gov,30,16658
innovation.cms.gov,31,22353
innovation.cms.gov,32,18265
innovation.cms.gov,33,25793
innovation.cms.gov,34,19066
innovation.cms.gov,35,16732
innovation.cms.gov,36,22391
innovation.cms.gov,37,16872
innovation.cms.gov,38,28807
innovation.cms.gov,39,32202
innovation.cms.gov,40,27545
innovation.cms.gov,41,24740
innovation.cms.gov,42,25193
innovation.cms.gov,43,26885
innovation.cms.gov,44,24127
innovation.cms.gov,45,18700
innovation.cms.gov,46,21748
innovation.cms.gov,47,26806
innovation.cms.gov,48,18457
innovation.cms.gov,49,26049
innovation.cms.gov,50,27137
innovation.cms.gov,51,26884
innovation.cms.gov,52,15158
innovation.cms.gov,53,13927
inside.niaid.nih.gov,1,7029
inside.niaid.nih.gov,2,13793
inside.niaid.nih.gov,3,22259
inside.niaid.nih.gov,4,18686
inside.niaid.nih.gov,5,22008
inside.niaid.nih.gov,6,21515
inside.niaid.nih.gov,7,17778
inside.niaid.nih.gov,8,14406
inside.niaid.nih.gov,9,17396
inside.niaid.nih.gov,10,17279
inside.niaid.nih.gov,11,19323
inside.niaid.nih.gov,12,17583
inside.niaid.nih.gov,13,15359
inside.niaid.nih.gov,14,12221
inside.niaid.nih.gov,15,13384
inside.niaid.nih.gov,16,13735
inside.niaid.nih.gov,17,13912
inside.niaid.nih.gov,18,13418
inside.niaid.nih.gov,19,13330
inside.niaid.nih.gov,20,13089
inside.niaid.nih.gov,21,13003
inside.niaid.nih.gov,22,11217
inside.niaid.nih.gov,23,12891
inside.niaid.nih.gov,24,12520
inside.niaid.nih.gov,25,12867
inside.niaid.nih.gov,26,12248
inside.niaid.nih.gov,27,10014
inside.niaid.nih.gov,28,12106
inside.niaid.nih.gov,29,13044
inside.niaid.nih.gov,30,12644
inside.niaid.nih.gov,31,13140
inside.niaid.nih.gov,32,12613
inside.niaid.nih.gov,33,13534
inside.niaid.nih.gov,34,12717
inside.niaid.nih.gov,35,12703
inside.niaid.nih.gov,36,12721
inside.niaid.nih.gov,37,10507
inside.niaid.nih.gov,38,12767
inside.niaid.nih.gov,39,12545
inside.niaid.nih.gov,40,11338
inside.niaid.nih.gov,41,11546
inside.niaid.nih.gov,42,10036
inside.niaid.nih.gov,43,12268
inside.niaid.nih.gov,44,12225
inside.niaid.nih.gov,45,12150
inside.niaid.nih.gov,46,10417
inside.niaid.nih.gov,47,13028
inside.niaid.nih.gov,48,7570
inside.niaid.nih.gov,49,12250
inside.niaid.nih.gov,50,12350
inside.niaid.nih.gov,51,12158
inside.niaid.nih.gov,52,6442
inside.niaid.nih.gov,53,6663
insurekidsnow.gov,1,11843
insurekidsnow.gov,2,14900
insurekidsnow.gov,3,16421
insurekidsnow.gov,4,13670
insurekidsnow.gov,5,14852
insurekidsnow.gov,6,14003
insurekidsnow.gov,7,13385
insurekidsnow.gov,8,13305
insurekidsnow.gov,9,15059
insurekidsnow.gov,10,12888
insurekidsnow.gov,11,11636
insurekidsnow.gov,12,10576
insurekidsnow.gov,13,9548
insurekidsnow.gov,14,10152
insurekidsnow.gov,15,9130
insurekidsnow.gov,16,9406
insurekidsnow.gov,17,9918
insurekidsnow.gov,18,9975
insurekidsnow.gov,19,9958
insurekidsnow.gov,20,14769
insurekidsnow.gov,21,13078
insurekidsnow.gov,22,12600
insurekidsnow.gov,23,12856
insurekidsnow.gov,24,15163
insurekidsnow.gov,25,16156
insurekidsnow.gov,26,16169
insurekidsnow.gov,27,18727
insurekidsnow.gov,28,20806
insurekidsnow.gov,29,20858
insurekidsnow.gov,30,19758
insurekidsnow.gov,31,11824
insurekidsnow.gov,32,16592
insurekidsnow.gov,33,18686
insurekidsnow.gov,34,18334
insurekidsnow.gov,35,18337
insurekidsnow.gov,36,18160
insurekidsnow.gov,37,17632
insurekidsnow.gov,38,18700
insurekidsnow.gov,39,19944
insurekidsnow.gov,40,20456
insurekidsnow.gov,41,18441
insurekidsnow.gov,42,13656
insurekidsnow.gov,43,12654
insurekidsnow.gov,44,12986
insurekidsnow.gov,45,12618
insurekidsnow.gov,46,13679
insurekidsnow.gov,47,13320
insurekidsnow.gov,48,10820
insurekidsnow.gov,49,21271
insurekidsnow.gov,50,22690
insurekidsnow.gov,51,21556
insurekidsnow.gov,52,18361
insurekidsnow.gov,53,23395
integrationacademy.ahrq.gov,1,667
integrationacademy.ahrq.gov,2,1093
integrationacademy.ahrq.gov,3,1229
integrationacademy.ahrq.gov,4,1377
integrationacademy.ahrq.gov,5,1489
integrationacademy.ahrq.gov,6,1843
integrationacademy.ahrq.gov,7,1545
integrationacademy.ahrq.gov,8,1518
integrationacademy.ahrq.gov,9,1538
integrationacademy.ahrq.gov,10,1458
integrationacademy.ahrq.gov,11,1315
integrationacademy.ahrq.gov,12,902
integrationacademy.ahrq.gov,13,1239
integrationacademy.ahrq.gov,14,1524
integrationacademy.ahrq.gov,15,1469
integrationacademy.ahrq.gov,16,1515
integrationacademy.ahrq.gov,17,1332
integrationacademy.ahrq.gov,18,1267
integrationacademy.ahrq.gov,19,1108
integrationacademy.ahrq.gov,20,1289
integrationacademy.ahrq.gov,21,1002
integrationacademy.ahrq.gov,22,1265
integrationacademy.ahrq.gov,23,1251
integrationacademy.ahrq.gov,24,1297
integrationacademy.ahrq.gov,25,1079
integrationacademy.ahrq.gov,26,1182
integrationacademy.ahrq.gov,27,1232
integrationacademy.ahrq.gov,28,1390
integrationacademy.ahrq.gov,29,1574
integrationacademy.ahrq.gov,30,1436
integrationacademy.ahrq.gov,31,1471
integrationacademy.ahrq.gov,32,1343
integrationacademy.ahrq.gov,33,1331
integrationacademy.ahrq.gov,34,1350
integrationacademy.ahrq.gov,35,1578
integrationacademy.ahrq.gov,36,1907
integrationacademy.ahrq.gov,37,1782
integrationacademy.ahrq.gov,38,1275
intranet.ncbi.nlm.nih.gov,1,717
intranet.ncbi.nlm.nih.gov,2,1115
intranet.ncbi.nlm.nih.gov,3,1205
intranet.ncbi.nlm.nih.gov,4,1061
intranet.ncbi.nlm.nih.gov,5,1305
intranet.ncbi.nlm.nih.gov,6,1262
intranet.ncbi.nlm.nih.gov,7,1246
intranet.ncbi.nlm.nih.gov,8,992
intranet.ncbi.nlm.nih.gov,9,1330
intranet.ncbi.nlm.nih.gov,10,1206
intranet.ncbi.nlm.nih.gov,11,1321
intranet.ncbi.nlm.nih.gov,12,1258
intranet.ncbi.nlm.nih.gov,13,1115
intranet.ncbi.nlm.nih.gov,14,1103
intranet.ncbi.nlm.nih.gov,15,1000
intranet.ncbi.nlm.nih.gov,16,1013
intranet.ncbi.nlm.nih.gov,17,1181
intranet.ncbi.nlm.nih.gov,18,1081
intranet.ncbi.nlm.nih.gov,19,967
intranet.ncbi.nlm.nih.gov,20,912
intranet.ncbi.nlm.nih.gov,21,1138
intranet.ncbi.nlm.nih.gov,22,794
intranet.ncbi.nlm.nih.gov,23,1046
intranet.ncbi.nlm.nih.gov,24,958
intranet.ncbi.nlm.nih.gov,25,1035
intranet.ncbi.nlm.nih.gov,26,1014
intranet.ncbi.nlm.nih.gov,27,852
intranet.ncbi.nlm.nih.gov,28,884
intranet.ncbi.nlm.nih.gov,29,943
intranet.ncbi.nlm.nih.gov,30,1084
intranet.ncbi.nlm.nih.gov,31,1058
intranet.ncbi.nlm.nih.gov,32,946
intranet.ncbi.nlm.nih.gov,33,951
intranet.ncbi.nlm.nih.gov,34,1041
intranet.ncbi.nlm.nih.gov,35,976
intranet.ncbi.nlm.nih.gov,36,912
intranet.ncbi.nlm.nih.gov,37,770
intranet.ncbi.nlm.nih.gov,38,1069
intranet.ncbi.nlm.nih.gov,39,1059
intranet.ncbi.nlm.nih.gov,40,945
intranet.ncbi.nlm.nih.gov,41,937
intranet.ncbi.nlm.nih.gov,42,749
intranet.ncbi.nlm.nih.gov,43,989
intranet.ncbi.nlm.nih.gov,44,949
intranet.ncbi.nlm.nih.gov,45,859
intranet.ncbi.nlm.nih.gov,46,696
intranet.ncbi.nlm.nih.gov,47,892
intranet.ncbi.nlm.nih.gov,48,460
intranet.ncbi.nlm.nih.gov,49,1013
intranet.ncbi.nlm.nih.gov,50,1013
intranet.ncbi.nlm.nih.gov,51,995
intranet.ncbi.nlm.nih.gov,52,479
intranet.ncbi.nlm.nih.gov,53,395
iqrs.npdb.hrsa.gov,1,20426
iqrs.npdb.hrsa.gov,2,29172
iqrs.npdb.hrsa.gov,3,30028
iqrs.npdb.hrsa.gov,4,26871
iqrs.npdb.hrsa.gov,5,30849
iqrs.npdb.hrsa.gov,6,31262
iqrs.npdb.hrsa.gov,7,31240
iqrs.npdb.hrsa.gov,8,29744
iqrs.npdb.hrsa.gov,9,31595
iqrs.npdb.hrsa.gov,10,32047
iqrs.npdb.hrsa.gov,11,29959
iqrs.npdb.hrsa.gov,12,28135
iqrs.npdb.hrsa.gov,13,30048
iqrs.npdb.hrsa.gov,14,30420
iqrs.npdb.hrsa.gov,15,28380
iqrs.npdb.hrsa.gov,16,29086
iqrs.npdb.hrsa.gov,17,28618
iqrs.npdb.hrsa.gov,18,28278
iqrs.npdb.hrsa.gov,19,27246
iqrs.npdb.hrsa.gov,20,27851
iqrs.npdb.hrsa.gov,21,30489
iqrs.npdb.hrsa.gov,22,24235
iqrs.npdb.hrsa.gov,23,28301
iqrs.npdb.hrsa.gov,24,28995
iqrs.npdb.hrsa.gov,25,27403
iqrs.npdb.hrsa.gov,26,28745
iqrs.npdb.hrsa.gov,27,24009
iqrs.npdb.hrsa.gov,28,28157
iqrs.npdb.hrsa.gov,29,28359
iqrs.npdb.hrsa.gov,30,27583
iqrs.npdb.hrsa.gov,31,28085
iqrs.npdb.hrsa.gov,32,27857
iqrs.npdb.hrsa.gov,33,27212
iqrs.npdb.hrsa.gov,34,27383
iqrs.npdb.hrsa.gov,35,28230
iqrs.npdb.hrsa.gov,36,27705
iqrs.npdb.hrsa.gov,37,22623
iqrs.npdb.hrsa.gov,38,28292
iqrs.npdb.hrsa.gov,39,30719
iqrs.npdb.hrsa.gov,40,28594
iqrs.npdb.hrsa.gov,41,27793
iqrs.npdb.hrsa.gov,42,27461
iqrs.npdb.hrsa.gov,43,28359
iqrs.npdb.hrsa.gov,44,28592
iqrs.npdb.hrsa.gov,45,28319
iqrs.npdb.hrsa.gov,46,26791
iqrs.npdb.hrsa.gov,47,28681
iqrs.npdb.hrsa.gov,48,16829
iqrs.npdb.hrsa.gov,49,29160
iqrs.npdb.hrsa.gov,50,28371
iqrs.npdb.hrsa.gov,51,26457
iqrs.npdb.hrsa.gov,52,16631
iqrs.npdb.hrsa.gov,53,18507
irp.drugabuse.gov,38,706
irp.drugabuse.gov,39,1060
irp.drugabuse.gov,40,1613
irp.drugabuse.gov,41,2095
irp.drugabuse.gov,42,1816
irp.drugabuse.gov,43,2103
irp.drugabuse.gov,44,2037
irp.drugabuse.gov,45,1973
irp.drugabuse.gov,46,1931
irp.drugabuse.gov,47,2835
irp.drugabuse.gov,48,1719
irp.drugabuse.gov,49,2570
irp.drugabuse.gov,50,2137
irp.drugabuse.gov,51,1931
irp.drugabuse.gov,52,1119
irp.drugabuse.gov,53,1268
isdp.nih.gov,1,279
isdp.nih.gov,2,796
isdp.nih.gov,3,856
isdp.nih.gov,4,666
isdp.nih.gov,5,878
isdp.nih.gov,6,1023
isdp.nih.gov,7,955
isdp.nih.gov,8,670
isdp.nih.gov,9,913
isdp.nih.gov,10,1071
isdp.nih.gov,11,1273
isdp.nih.gov,12,1246
isdp.nih.gov,13,875
isdp.nih.gov,14,820
isdp.nih.gov,15,751
isdp.nih.gov,16,841
isdp.nih.gov,17,745
isdp.nih.gov,18,742
isdp.nih.gov,19,535
isdp.nih.gov,20,620
isdp.nih.gov,21,596
isdp.nih.gov,22,228
isdp.nih.gov,23,694
isdp.nih.gov,24,481
isdp.nih.gov,25,520
isdp.nih.gov,26,456
isdp.nih.gov,27,308
isdp.nih.gov,28,609
isdp.nih.gov,29,546
isdp.nih.gov,30,683
isdp.nih.gov,31,634
isdp.nih.gov,32,794
isdp.nih.gov,33,709
isdp.nih.gov,34,610
isdp.nih.gov,35,376
isdp.nih.gov,36,521
isdp.nih.gov,37,510
isdp.nih.gov,38,325
isdp.nih.gov,39,483
isdp.nih.gov,40,232
isdp.nih.gov,41,334
isdp.nih.gov,42,335
isdp.nih.gov,43,462
isdp.nih.gov,44,483
isdp.nih.gov,46,235
isdp.nih.gov,47,306
isdp.nih.gov,48,113
isdp.nih.gov,49,123
isdp.nih.gov,50,234
isdp.nih.gov,51,104
isdp.nih.gov,52,102
itcr.cancer.gov,7,118
itcr.cancer.gov,33,469
itcr.cancer.gov,49,742
itools.od.nih.gov,2,229
itools.od.nih.gov,3,525
itools.od.nih.gov,4,355
itools.od.nih.gov,5,497
itools.od.nih.gov,6,575
itools.od.nih.gov,7,359
itools.od.nih.gov,8,237
itools.od.nih.gov,9,290
itools.od.nih.gov,10,303
itools.od.nih.gov,11,381
itools.od.nih.gov,12,340
itools.od.nih.gov,13,454
itools.od.nih.gov,14,262
itools.od.nih.gov,15,499
itools.od.nih.gov,16,391
itools.od.nih.gov,17,109
itools.od.nih.gov,18,237
itools.od.nih.gov,19,220
itools.od.nih.gov,20,242
itools.od.nih.gov,21,467
itools.od.nih.gov,23,107
itools.od.nih.gov,24,104
itools.od.nih.gov,25,125
itools.od.nih.gov,26,227
itools.od.nih.gov,27,109
itools.od.nih.gov,28,124
itools.od.nih.gov,29,126
itools.od.nih.gov,31,229
itools.od.nih.gov,32,101
itools.od.nih.gov,33,228
itools.od.nih.gov,35,126
itools.od.nih.gov,36,444
itools.od.nih.gov,37,120
itools.od.nih.gov,38,289
itools.od.nih.gov,39,323
itools.od.nih.gov,40,441
itools.od.nih.gov,41,464
itools.od.nih.gov,42,343
itools.od.nih.gov,43,399
itools.od.nih.gov,44,514
itools.od.nih.gov,45,334
itools.od.nih.gov,46,486
itools.od.nih.gov,47,486
itools.od.nih.gov,49,470
itools.od.nih.gov,50,238
itools.od.nih.gov,51,497
itools.od.nih.gov,52,101
jats.nlm.nih.gov,1,406
jats.nlm.nih.gov,2,1071
jats.nlm.nih.gov,3,1082
jats.nlm.nih.gov,4,1095
jats.nlm.nih.gov,5,1130
jats.nlm.nih.gov,6,1179
jats.nlm.nih.gov,7,1142
jats.nlm.nih.gov,8,1209
jats.nlm.nih.gov,9,1118
jats.nlm.nih.gov,10,1213
jats.nlm.nih.gov,11,1050
jats.nlm.nih.gov,12,1004
jats.nlm.nih.gov,13,947
jats.nlm.nih.gov,14,1117
jats.nlm.nih.gov,15,1096
jats.nlm.nih.gov,16,1027
jats.nlm.nih.gov,17,1219
jats.nlm.nih.gov,18,1172
jats.nlm.nih.gov,19,1135
jats.nlm.nih.gov,20,1117
jats.nlm.nih.gov,21,964
jats.nlm.nih.gov,22,1022
jats.nlm.nih.gov,23,1160
jats.nlm.nih.gov,24,1033
jats.nlm.nih.gov,25,1135
jats.nlm.nih.gov,26,1069
jats.nlm.nih.gov,27,1026
jats.nlm.nih.gov,28,1124
jats.nlm.nih.gov,29,1133
jats.nlm.nih.gov,30,1134
jats.nlm.nih.gov,31,1082
jats.nlm.nih.gov,32,1046
jats.nlm.nih.gov,33,1050
jats.nlm.nih.gov,34,1069
jats.nlm.nih.gov,35,1076
jats.nlm.nih.gov,36,1111
jats.nlm.nih.gov,37,1216
jats.nlm.nih.gov,38,1107
jats.nlm.nih.gov,39,1362
jats.nlm.nih.gov,40,1025
jats.nlm.nih.gov,41,1127
jats.nlm.nih.gov,42,1260
jats.nlm.nih.gov,43,1150
jats.nlm.nih.gov,44,1062
jats.nlm.nih.gov,45,1399
jats.nlm.nih.gov,46,1306
jats.nlm.nih.gov,47,1151
jats.nlm.nih.gov,48,1309
jats.nlm.nih.gov,49,1294
jats.nlm.nih.gov,50,1284
jats.nlm.nih.gov,51,1243
jats.nlm.nih.gov,52,694
jats.nlm.nih.gov,53,600
jobs.cdc.gov,1,10591
jobs.cdc.gov,2,13206
jobs.cdc.gov,3,13761
jobs.cdc.gov,4,25129
jobs.cdc.gov,5,26736
jobs.cdc.gov,6,19275
jobs.cdc.gov,7,18345
jobs.cdc.gov,8,18831
jobs.cdc.gov,9,32860
jobs.cdc.gov,10,35056
jobs.cdc.gov,11,92121
jobs.cdc.gov,12,94085
jobs.cdc.gov,13,69806
jobs.cdc.gov,14,76051
jobs.cdc.gov,15,60703
jobs.cdc.gov,16,69753
jobs.cdc.gov,17,80077
jobs.cdc.gov,18,56004
jobs.cdc.gov,19,50998
jobs.cdc.gov,20,46944
jobs.cdc.gov,21,35081
jobs.cdc.gov,22,28726
jobs.cdc.gov,23,21520
jobs.cdc.gov,24,20426
jobs.cdc.gov,25,17363
jobs.cdc.gov,26,18813
jobs.cdc.gov,27,16754
jobs.cdc.gov,28,19258
jobs.cdc.gov,29,19548
jobs.cdc.gov,30,17302
jobs.cdc.gov,31,15792
jobs.cdc.gov,32,15126
jobs.cdc.gov,33,14066
jobs.cdc.gov,34,13714
jobs.cdc.gov,35,13951
jobs.cdc.gov,36,13908
jobs.cdc.gov,37,13340
jobs.cdc.gov,38,13165
jobs.cdc.gov,39,13592
jobs.cdc.gov,40,12027
jobs.cdc.gov,41,12146
jobs.cdc.gov,42,11695
jobs.cdc.gov,43,11841
jobs.cdc.gov,44,10930
jobs.cdc.gov,45,10575
jobs.cdc.gov,46,12989
jobs.cdc.gov,47,13111
jobs.cdc.gov,48,10854
jobs.cdc.gov,49,13978
jobs.cdc.gov,50,14323
jobs.cdc.gov,51,12586
jobs.cdc.gov,52,9781
jobs.cdc.gov,53,12101
joinastudy.niehs.nih.gov,39,158
joinastudy.niehs.nih.gov,43,103
junction.niehs.nih.gov,1,6987
junction.niehs.nih.gov,2,12779
junction.niehs.nih.gov,3,12969
junction.niehs.nih.gov,4,10631
junction.niehs.nih.gov,5,12523
junction.niehs.nih.gov,6,11928
junction.niehs.nih.gov,7,11907
junction.niehs.nih.gov,8,9535
junction.niehs.nih.gov,9,12080
junction.niehs.nih.gov,10,11358
junction.niehs.nih.gov,11,13936
junction.niehs.nih.gov,12,12061
junction.niehs.nih.gov,13,9064
junction.niehs.nih.gov,14,8414
junction.niehs.nih.gov,15,7925
junction.niehs.nih.gov,16,8136
junction.niehs.nih.gov,17,8157
junction.niehs.nih.gov,18,7833
junction.niehs.nih.gov,19,8050
junction.niehs.nih.gov,20,8256
junction.niehs.nih.gov,21,8373
junction.niehs.nih.gov,22,6699
junction.niehs.nih.gov,23,8751
junction.niehs.nih.gov,24,8622
junction.niehs.nih.gov,25,8545
junction.niehs.nih.gov,26,8070
junction.niehs.nih.gov,27,7092
junction.niehs.nih.gov,28,8687
junction.niehs.nih.gov,29,10385
junction.niehs.nih.gov,30,10358
junction.niehs.nih.gov,31,10434
junction.niehs.nih.gov,32,10154
junction.niehs.nih.gov,33,10809
junction.niehs.nih.gov,34,10624
junction.niehs.nih.gov,35,10403
junction.niehs.nih.gov,36,10310
junction.niehs.nih.gov,37,9106
junction.niehs.nih.gov,38,9543
junction.niehs.nih.gov,39,9065
junction.niehs.nih.gov,40,8437
junction.niehs.nih.gov,41,8961
junction.niehs.nih.gov,42,7650
junction.niehs.nih.gov,43,9162
junction.niehs.nih.gov,44,8826
junction.niehs.nih.gov,45,9503
junction.niehs.nih.gov,46,7906
junction.niehs.nih.gov,47,9983
junction.niehs.nih.gov,48,5648
junction.niehs.nih.gov,49,9610
junction.niehs.nih.gov,50,9063
junction.niehs.nih.gov,51,9416
junction.niehs.nih.gov,52,4735
junction.niehs.nih.gov,53,4498
kids.niehs.nih.gov,1,19160
kids.niehs.nih.gov,2,26475
kids.niehs.nih.gov,3,23339
kids.niehs.nih.gov,4,24093
kids.niehs.nih.gov,5,25506
kids.niehs.nih.gov,6,25830
kids.niehs.nih.gov,7,23800
kids.niehs.nih.gov,8,25571
kids.niehs.nih.gov,9,29248
kids.niehs.nih.gov,10,27897
kids.niehs.nih.gov,11,25293
kids.niehs.nih.gov,12,37180
kids.niehs.nih.gov,13,56140
kids.niehs.nih.gov,14,58611
kids.niehs.nih.gov,15,53448
kids.niehs.nih.gov,16,66462
kids.niehs.nih.gov,17,75538
kids.niehs.nih.gov,18,55576
kids.niehs.nih.gov,19,55257
kids.niehs.nih.gov,20,53923
kids.niehs.nih.gov,21,48676
kids.niehs.nih.gov,22,41675
kids.niehs.nih.gov,23,41813
kids.niehs.nih.gov,24,37101
kids.niehs.nih.gov,25,33139
kids.niehs.nih.gov,26,30977
kids.niehs.nih.gov,27,29593
kids.niehs.nih.gov,28,27470
kids.niehs.nih.gov,29,29832
kids.niehs.nih.gov,30,29041
kids.niehs.nih.gov,31,28982
kids.niehs.nih.gov,32,32557
kids.niehs.nih.gov,33,37831
kids.niehs.nih.gov,34,37782
kids.niehs.nih.gov,35,40902
kids.niehs.nih.gov,36,43645
kids.niehs.nih.gov,37,45694
kids.niehs.nih.gov,38,49043
kids.niehs.nih.gov,39,46167
kids.niehs.nih.gov,40,45222
kids.niehs.nih.gov,41,51455
kids.niehs.nih.gov,42,47412
kids.niehs.nih.gov,43,47450
kids.niehs.nih.gov,44,43806
kids.niehs.nih.gov,45,49521
kids.niehs.nih.gov,46,46512
kids.niehs.nih.gov,47,46911
kids.niehs.nih.gov,48,38833
kids.niehs.nih.gov,49,44983
kids.niehs.nih.gov,50,40585
kids.niehs.nih.gov,51,38351
kids.niehs.nih.gov,52,24034
kids.niehs.nih.gov,53,22411
kidsenvirohealth.nlm.nih.gov,1,645
kidsenvirohealth.nlm.nih.gov,2,1744
kidsenvirohealth.nlm.nih.gov,3,2646
kidsenvirohealth.nlm.nih.gov,4,2049
kidsenvirohealth.nlm.nih.gov,5,2021
kidsenvirohealth.nlm.nih.gov,6,2259
kidsenvirohealth.nlm.nih.gov,7,1843
kidsenvirohealth.nlm.nih.gov,8,2009
kidsenvirohealth.nlm.nih.gov,9,2365
kidsenvirohealth.nlm.nih.gov,10,1067
kidsenvirohealth.nlm.nih.gov,11,235
kidsenvirohealth.nlm.nih.gov,12,926
kidsenvirohealth.nlm.nih.gov,13,1405
kidsenvirohealth.nlm.nih.gov,14,1589
kidsenvirohealth.nlm.nih.gov,15,1419
kidsenvirohealth.nlm.nih.gov,16,1293
