date,report_name,report_agency,visits,language
2019-08-23 00:00:00,language,health-human-services,535,nb
2019-08-23 00:00:00,language,health-human-services,530,it-ch
2019-08-23 00:00:00,language,health-human-services,525,en-hk
2019-08-23 00:00:00,language,health-human-services,513,en-zg
2019-08-23 00:00:00,language,health-human-services,509,en-de
2019-08-23 00:00:00,language,health-human-services,466,es-pr
2019-08-23 00:00:00,language,health-human-services,448,pt
2019-08-23 00:00:00,language,health-human-services,419,ar-iq
2019-08-23 00:00:00,language,health-human-services,351,en-ng
2019-08-23 00:00:00,language,health-human-services,349,uk
2019-08-23 00:00:00,language,health-human-services,321,en-nl
2019-08-23 00:00:00,language,health-human-services,299,ms-my
2019-08-23 00:00:00,language,health-human-services,285,mr-in
2019-08-23 00:00:00,language,health-human-services,280,en-id
2019-08-23 00:00:00,language,health-human-services,271,ar-jo
2019-08-23 00:00:00,language,health-human-services,269,en-be
2019-08-23 00:00:00,language,health-human-services,245,en-se
2019-08-23 00:00:00,language,health-human-services,237,en-ch
2019-08-23 00:00:00,language,health-human-services,229,en-ke
2019-08-23 00:00:00,language,health-human-services,224,is-is
2019-08-23 00:00:00,language,health-human-services,200,en-zw
2019-08-23 00:00:00,language,health-human-services,197,ru-ua
2019-08-23 00:00:00,language,health-human-services,195,ar-dz
2019-08-23 00:00:00,language,health-human-services,158,ar-sd
2019-08-23 00:00:00,language,health-human-services,157,(not set)
2019-08-23 00:00:00,language,health-human-services,145,ar-ye
2019-08-23 00:00:00,language,health-human-services,142,gu-in
2019-08-23 00:00:00,language,health-human-services,141,en-fi
2019-08-23 00:00:00,language,health-human-services,141,lv
2019-08-23 00:00:00,language,health-human-services,140,en-pr
2019-08-23 00:00:00,language,health-human-services,137,ta-in
2019-08-23 00:00:00,language,health-human-services,124,fil-ph
2019-08-23 00:00:00,language,health-human-services,123,el-cy
2019-08-23 00:00:00,language,health-human-services,123,en-dk
2019-08-23 00:00:00,language,health-human-services,122,en-il
2019-08-23 00:00:00,language,health-human-services,121,es-es_tradnl
2019-08-23 00:00:00,language,health-human-services,119,ta
2019-08-23 00:00:00,language,health-human-services,118,ar-sy
2019-08-23 00:00:00,language,health-human-services,117,en-zm
2019-08-23 00:00:00,language,health-human-services,116,en-jm
2019-08-23 00:00:00,language,health-human-services,114,en-tt
2019-08-23 00:00:00,language,health-human-services,110,bn-bd
2019-08-23 00:00:00,language,health-human-services,108,bn-in
2019-08-23 00:00:00,language,health-human-services,105,gl-es
2019-08-23 00:00:00,language,health-human-services,105,ms
2019-08-23 00:00:00,language,health-human-services,104,mk-mk
2019-08-23 00:00:00,language,health-human-services,102,km-kh
2019-08-23 00:00:00,language,health-human-services,101,ar-ly
2019-08-22 00:00:00,language,health-human-services,6654548,en-us
2019-08-22 00:00:00,language,health-human-services,834328,en-gb
2019-08-22 00:00:00,language,health-human-services,681858,es-es
2019-08-22 00:00:00,language,health-human-services,497684,es-419
2019-08-22 00:00:00,language,health-human-services,274022,zh-cn
2019-08-22 00:00:00,language,health-human-services,272841,es-us
2019-08-22 00:00:00,language,health-human-services,152076,es
2019-08-22 00:00:00,language,health-human-services,133387,en-au
2019-08-22 00:00:00,language,health-human-services,122554,es-xl
2019-08-22 00:00:00,language,health-human-services,120065,en-ca
2019-08-22 00:00:00,language,health-human-services,98674,pt-br
2019-08-22 00:00:00,language,health-human-services,80386,es-mx
2019-08-22 00:00:00,language,health-human-services,75770,fr-fr
2019-08-22 00:00:00,language,health-human-services,75171,ja-jp
2019-08-22 00:00:00,language,health-human-services,68980,de-de
2019-08-22 00:00:00,language,health-human-services,66325,en
2019-08-22 00:00:00,language,health-human-services,65245,ko-kr
2019-08-22 00:00:00,language,health-human-services,61374,it-it
2019-08-22 00:00:00,language,health-human-services,56642,en-in
2019-08-22 00:00:00,language,health-human-services,54467,zh-tw
2019-08-22 00:00:00,language,health-human-services,54303,ja
2019-08-22 00:00:00,language,health-human-services,37570,ru-ru
2019-08-22 00:00:00,language,health-human-services,36127,tr-tr
2019-08-22 00:00:00,language,health-human-services,35329,de
2019-08-22 00:00:00,language,health-human-services,35296,nl-nl
2019-08-22 00:00:00,language,health-human-services,32342,es-ar
2019-08-22 00:00:00,language,health-human-services,25463,fr
2019-08-22 00:00:00,language,health-human-services,20613,sv-se
2019-08-22 00:00:00,language,health-human-services,19144,th-th
2019-08-22 00:00:00,language,health-human-services,18544,es-co
2019-08-22 00:00:00,language,health-human-services,17764,en-za
2019-08-22 00:00:00,language,health-human-services,16226,en-ph
2019-08-22 00:00:00,language,health-human-services,16087,pl-pl
2019-08-22 00:00:00,language,health-human-services,15308,ar
2019-08-22 00:00:00,language,health-human-services,15281,pt-pt
2019-08-22 00:00:00,language,health-human-services,15035,nb-no
2019-08-22 00:00:00,language,health-human-services,14906,es-cl
2019-08-22 00:00:00,language,health-human-services,14750,en-sg
2019-08-22 00:00:00,language,health-human-services,14707,da-dk
2019-08-22 00:00:00,language,health-human-services,13629,es-pe
2019-08-22 00:00:00,language,health-human-services,12755,en-ie
2019-08-22 00:00:00,language,health-human-services,12374,id-id
2019-08-22 00:00:00,language,health-human-services,11809,vi-vn
2019-08-22 00:00:00,language,health-human-services,11109,el-gr
2019-08-22 00:00:00,language,health-human-services,9259,fi-fi
2019-08-22 00:00:00,language,health-human-services,8696,he-il
2019-08-22 00:00:00,language,health-human-services,8204,en-nz
2019-08-22 00:00:00,language,health-human-services,8095,de-ch
2019-08-22 00:00:00,language,health-human-services,8020,ru
2019-08-22 00:00:00,language,health-human-services,6924,hu-hu
2019-08-22 00:00:00,language,health-human-services,6582,fr-ca
2019-08-22 00:00:00,language,health-human-services,6550,pl
2019-08-22 00:00:00,language,health-human-services,6417,ca-es
2019-08-22 00:00:00,language,health-human-services,6299,id
2019-08-22 00:00:00,language,health-human-services,6272,cs-cz
2019-08-22 00:00:00,language,health-human-services,5518,ro-ro
2019-08-22 00:00:00,language,health-human-services,5409,nl-be
2019-08-22 00:00:00,language,health-human-services,4874,de-at
2019-08-22 00:00:00,language,health-human-services,4774,it
2019-08-22 00:00:00,language,health-human-services,4383,nl
2019-08-22 00:00:00,language,health-human-services,3967,hr-hr
2019-08-22 00:00:00,language,health-human-services,3859,es-ec
2019-08-22 00:00:00,language,health-human-services,3475,ca
2019-08-22 00:00:00,language,health-human-services,3204,ar-ae
2019-08-22 00:00:00,language,health-human-services,3188,fr-ch
2019-08-22 00:00:00,language,health-human-services,3180,ar-eg
2019-08-22 00:00:00,language,health-human-services,3091,es-cr
2019-08-22 00:00:00,language,health-human-services,3068,sk-sk
2019-08-22 00:00:00,language,health-human-services,2909,es-gt
2019-08-22 00:00:00,language,health-human-services,2755,th
2019-08-22 00:00:00,language,health-human-services,2742,ko
2019-08-22 00:00:00,language,health-human-services,2732,sl-si
2019-08-22 00:00:00,language,health-human-services,2654,tr
2019-08-22 00:00:00,language,health-human-services,2575,fr-be
2019-08-22 00:00:00,language,health-human-services,2559,es-bo
2019-08-22 00:00:00,language,health-human-services,2365,zh-hk
2019-08-22 00:00:00,language,health-human-services,2239,fa-ir
2019-08-22 00:00:00,language,health-human-services,2181,hi-in
2019-08-22 00:00:00,language,health-human-services,2056,vi
2019-08-22 00:00:00,language,health-human-services,1996,bg-bg
2019-08-22 00:00:00,language,health-human-services,1978,es-pa
2019-08-22 00:00:00,language,health-human-services,1899,zh
2019-08-22 00:00:00,language,health-human-services,1779,uk-ua
2019-08-22 00:00:00,language,health-human-services,1760,es-sv
2019-08-22 00:00:00,language,health-human-services,1681,cs
2019-08-22 00:00:00,language,health-human-services,1672,es-ve
2019-08-22 00:00:00,language,health-human-services,1633,el
2019-08-22 00:00:00,language,health-human-services,1632,en-my
2019-08-22 00:00:00,language,health-human-services,1610,fa
2019-08-22 00:00:00,language,health-human-services,1520,en-pk
2019-08-22 00:00:00,language,health-human-services,1502,ro
2019-08-22 00:00:00,language,health-human-services,1477,sr-rs
2019-08-22 00:00:00,language,health-human-services,1270,hi
2019-08-22 00:00:00,language,health-human-services,1225,es-uy
2019-08-22 00:00:00,language,health-human-services,1217,c
2019-08-22 00:00:00,language,health-human-services,1171,da
2019-08-22 00:00:00,language,health-human-services,1135,he
2019-08-22 00:00:00,language,health-human-services,1126,es-hn
2019-08-22 00:00:00,language,health-human-services,1107,lt
2019-08-22 00:00:00,language,health-human-services,1065,es-do
2019-08-22 00:00:00,language,health-human-services,1018,sv
2019-08-22 00:00:00,language,health-human-services,919,sl
2019-08-22 00:00:00,language,health-human-services,907,et-ee
2019-08-22 00:00:00,language,health-human-services,882,es-py
2019-08-22 00:00:00,language,health-human-services,864,fil
2019-08-22 00:00:00,language,health-human-services,846,ar-sa
2019-08-22 00:00:00,language,health-human-services,842,zh-hans-cn
2019-08-22 00:00:00,language,health-human-services,825,sk
2019-08-22 00:00:00,language,health-human-services,804,bg
2019-08-22 00:00:00,language,health-human-services,742,hr
2019-08-22 00:00:00,language,health-human-services,717,fi
2019-08-22 00:00:00,language,health-human-services,702,hu
2019-08-22 00:00:00,language,health-human-services,697,sr
2019-08-22 00:00:00,language,health-human-services,677,es-ni
2019-08-22 00:00:00,language,health-human-services,675,lt-lt
2019-08-22 00:00:00,language,health-human-services,671,lv-lv
2019-08-22 00:00:00,language,health-human-services,656,en-hk
2019-08-22 00:00:00,language,health-human-services,611,es-la
2019-08-22 00:00:00,language,health-human-services,603,en-zg
2019-08-22 00:00:00,language,health-human-services,579,nb
2019-08-22 00:00:00,language,health-human-services,559,en-de
2019-08-22 00:00:00,language,health-human-services,558,pt
2019-08-22 00:00:00,language,health-human-services,549,es-pr
2019-08-22 00:00:00,language,health-human-services,536,it-ch
2019-08-22 00:00:00,language,health-human-services,419,en-id
2019-08-22 00:00:00,language,health-human-services,388,en-ng
2019-08-22 00:00:00,language,health-human-services,384,zh-cn.utf-8
2019-08-22 00:00:00,language,health-human-services,372,ar-iq
2019-08-22 00:00:00,language,health-human-services,366,uk
2019-08-22 00:00:00,language,health-human-services,360,en-nl
2019-08-22 00:00:00,language,health-human-services,349,ms-my
2019-08-22 00:00:00,language,health-human-services,330,en-be
2019-08-22 00:00:00,language,health-human-services,308,ar-jo
2019-08-22 00:00:00,language,health-human-services,306,en-ke
2019-08-22 00:00:00,language,health-human-services,295,mr-in
2019-08-22 00:00:00,language,health-human-services,239,en-se
2019-08-22 00:00:00,language,health-human-services,233,en-zw
2019-08-22 00:00:00,language,health-human-services,230,is-is
2019-08-22 00:00:00,language,health-human-services,225,en-ch
2019-08-22 00:00:00,language,health-human-services,222,ar-dz
2019-08-22 00:00:00,language,health-human-services,208,ru-ua
2019-08-22 00:00:00,language,health-human-services,201,en-pr
2019-08-22 00:00:00,language,health-human-services,183,(not set)
2019-08-22 00:00:00,language,health-human-services,180,en-il
2019-08-22 00:00:00,language,health-human-services,170,en-jm
2019-08-22 00:00:00,language,health-human-services,162,gu-in
2019-08-22 00:00:00,language,health-human-services,154,ta
2019-08-22 00:00:00,language,health-human-services,152,en-ae
2019-08-22 00:00:00,language,health-human-services,148,ar-ye
2019-08-22 00:00:00,language,health-human-services,147,ta-in
2019-08-22 00:00:00,language,health-human-services,146,en-dk
2019-08-22 00:00:00,language,health-human-services,140,lv
2019-08-22 00:00:00,language,health-human-services,134,bn-in
2019-08-22 00:00:00,language,health-human-services,132,ar-ly
2019-08-22 00:00:00,language,health-human-services,129,es-es_tradnl
2019-08-22 00:00:00,language,health-human-services,128,en-tt
2019-08-22 00:00:00,language,health-human-services,127,fr-dz
2019-08-22 00:00:00,language,health-human-services,124,ru-by
2019-08-22 00:00:00,language,health-human-services,122,en-fi
2019-08-22 00:00:00,language,health-human-services,121,ar-sd
2019-08-22 00:00:00,language,health-human-services,120,mk-mk
2019-08-22 00:00:00,language,health-human-services,115,es-cu
2019-08-22 00:00:00,language,health-human-services,114,bn-bd
2019-08-22 00:00:00,language,health-human-services,114,eu
2019-08-22 00:00:00,language,health-human-services,113,gl-es
2019-08-22 00:00:00,language,health-human-services,109,en-zm
2019-08-22 00:00:00,language,health-human-services,109,fr-ma
2019-08-22 00:00:00,language,health-human-services,106,cy
2019-08-22 00:00:00,language,health-human-services,103,fil-ph
2019-08-21 00:00:00,language,health-human-services,6887774,en-us
2019-08-21 00:00:00,language,health-human-services,870145,en-gb
2019-08-21 00:00:00,language,health-human-services,690791,es-es
2019-08-21 00:00:00,language,health-human-services,508621,es-419
2019-08-21 00:00:00,language,health-human-services,287778,zh-cn
2019-08-21 00:00:00,language,health-human-services,278633,es-us
2019-08-21 00:00:00,language,health-human-services,149757,es
2019-08-21 00:00:00,language,health-human-services,139420,en-au
2019-08-21 00:00:00,language,health-human-services,125387,es-xl
2019-08-21 00:00:00,language,health-human-services,123964,en-ca
2019-08-21 00:00:00,language,health-human-services,102888,pt-br
2019-08-21 00:00:00,language,health-human-services,81436,es-mx
2019-08-21 00:00:00,language,health-human-services,78712,ja-jp
2019-08-21 00:00:00,language,health-human-services,77000,fr-fr
2019-08-21 00:00:00,language,health-human-services,72513,de-de
2019-08-21 00:00:00,language,health-human-services,68816,ko-kr
2019-08-21 00:00:00,language,health-human-services,68501,en
2019-08-21 00:00:00,language,health-human-services,62197,it-it
2019-08-21 00:00:00,language,health-human-services,59991,en-in
2019-08-21 00:00:00,language,health-human-services,57131,zh-tw
2019-08-21 00:00:00,language,health-human-services,57028,ja
2019-08-21 00:00:00,language,health-human-services,38281,ru-ru
2019-08-21 00:00:00,language,health-human-services,37075,de
2019-08-21 00:00:00,language,health-human-services,36699,tr-tr
2019-08-21 00:00:00,language,health-human-services,36328,nl-nl
2019-08-21 00:00:00,language,health-human-services,32870,es-ar
2019-08-21 00:00:00,language,health-human-services,25975,fr
2019-08-21 00:00:00,language,health-human-services,20749,sv-se
2019-08-21 00:00:00,language,health-human-services,19434,th-th
2019-08-21 00:00:00,language,health-human-services,18933,es-co
2019-08-21 00:00:00,language,health-human-services,18249,en-za
2019-08-21 00:00:00,language,health-human-services,17658,pl-pl
2019-08-21 00:00:00,language,health-human-services,17039,en-ph
2019-08-21 00:00:00,language,health-human-services,16610,ar
2019-08-21 00:00:00,language,health-human-services,15756,pt-pt
2019-08-21 00:00:00,language,health-human-services,15528,da-dk
2019-08-21 00:00:00,language,health-human-services,15472,es-cl
2019-08-21 00:00:00,language,health-human-services,14986,en-sg
2019-08-21 00:00:00,language,health-human-services,14613,nb-no
2019-08-21 00:00:00,language,health-human-services,13695,es-pe
2019-08-21 00:00:00,language,health-human-services,13110,en-ie
2019-08-21 00:00:00,language,health-human-services,12676,id-id
2019-08-21 00:00:00,language,health-human-services,12060,vi-vn
2019-08-21 00:00:00,language,health-human-services,11276,el-gr
2019-08-21 00:00:00,language,health-human-services,9919,he-il
2019-08-21 00:00:00,language,health-human-services,9524,fi-fi
2019-08-21 00:00:00,language,health-human-services,8887,en-nz
2019-08-21 00:00:00,language,health-human-services,8436,de-ch
2019-08-21 00:00:00,language,health-human-services,8079,ru
2019-08-21 00:00:00,language,health-human-services,7149,fr-ca
2019-08-21 00:00:00,language,health-human-services,6925,pl
2019-08-21 00:00:00,language,health-human-services,6691,cs-cz
2019-08-21 00:00:00,language,health-human-services,6486,ca-es
2019-08-21 00:00:00,language,health-human-services,6481,hu-hu
2019-08-21 00:00:00,language,health-human-services,6448,id
2019-08-21 00:00:00,language,health-human-services,5690,ro-ro
2019-08-21 00:00:00,language,health-human-services,5593,nl-be
2019-08-21 00:00:00,language,health-human-services,4974,de-at
2019-08-21 00:00:00,language,health-human-services,4683,it
2019-08-21 00:00:00,language,health-human-services,4420,nl
2019-08-21 00:00:00,language,health-human-services,4004,hr-hr
2019-08-21 00:00:00,language,health-human-services,3926,es-ec
2019-08-21 00:00:00,language,health-human-services,3408,ca
2019-08-21 00:00:00,language,health-human-services,3388,ar-ae
2019-08-21 00:00:00,language,health-human-services,3377,sk-sk
2019-08-21 00:00:00,language,health-human-services,3336,ar-eg
2019-08-21 00:00:00,language,health-human-services,3265,fr-ch
2019-08-21 00:00:00,language,health-human-services,3132,es-cr
2019-08-21 00:00:00,language,health-human-services,2955,es-gt
2019-08-21 00:00:00,language,health-human-services,2820,tr
2019-08-21 00:00:00,language,health-human-services,2801,sl-si
2019-08-21 00:00:00,language,health-human-services,2768,th
2019-08-21 00:00:00,language,health-human-services,2740,fr-be
2019-08-21 00:00:00,language,health-human-services,2668,fa-ir
2019-08-21 00:00:00,language,health-human-services,2528,es-bo
2019-08-21 00:00:00,language,health-human-services,2399,zh-hk
2019-08-21 00:00:00,language,health-human-services,2385,ko
2019-08-21 00:00:00,language,health-human-services,2282,hi-in
2019-08-21 00:00:00,language,health-human-services,2131,vi
2019-08-21 00:00:00,language,health-human-services,2090,es-pa
2019-08-21 00:00:00,language,health-human-services,1976,bg-bg
2019-08-21 00:00:00,language,health-human-services,1888,zh
2019-08-21 00:00:00,language,health-human-services,1882,fa
2019-08-21 00:00:00,language,health-human-services,1836,cs
2019-08-21 00:00:00,language,health-human-services,1815,uk-ua
2019-08-21 00:00:00,language,health-human-services,1773,en-my
2019-08-21 00:00:00,language,health-human-services,1716,es-ve
2019-08-21 00:00:00,language,health-human-services,1706,es-sv
2019-08-21 00:00:00,language,health-human-services,1595,el
2019-08-21 00:00:00,language,health-human-services,1501,sr-rs
2019-08-21 00:00:00,language,health-human-services,1464,ro
2019-08-21 00:00:00,language,health-human-services,1425,en-pk
2019-08-21 00:00:00,language,health-human-services,1395,hi
2019-08-21 00:00:00,language,health-human-services,1302,he
2019-08-21 00:00:00,language,health-human-services,1226,da
2019-08-21 00:00:00,language,health-human-services,1165,es-hn
2019-08-21 00:00:00,language,health-human-services,1156,c
2019-08-21 00:00:00,language,health-human-services,1135,es-uy
2019-08-21 00:00:00,language,health-human-services,1111,lt
2019-08-21 00:00:00,language,health-human-services,1089,es-do
2019-08-21 00:00:00,language,health-human-services,1013,fil
2019-08-21 00:00:00,language,health-human-services,1002,sv
2019-08-21 00:00:00,language,health-human-services,979,et-ee
2019-08-21 00:00:00,language,health-human-services,959,ar-sa
2019-08-21 00:00:00,language,health-human-services,951,zh-cn.utf-8
2019-08-21 00:00:00,language,health-human-services,913,sl
2019-08-21 00:00:00,language,health-human-services,892,sk
2019-08-21 00:00:00,language,health-human-services,888,es-py
2019-08-21 00:00:00,language,health-human-services,869,zh-hans-cn
2019-08-21 00:00:00,language,health-human-services,831,bg
2019-08-21 00:00:00,language,health-human-services,819,fi
2019-08-21 00:00:00,language,health-human-services,732,lv-lv
2019-08-21 00:00:00,language,health-human-services,717,hr
2019-08-21 00:00:00,language,health-human-services,712,es-ni
2019-08-21 00:00:00,language,health-human-services,690,lt-lt
2019-08-21 00:00:00,language,health-human-services,685,sr
2019-08-21 00:00:00,language,health-human-services,683,hu
2019-08-21 00:00:00,language,health-human-services,679,en-hk
2019-08-21 00:00:00,language,health-human-services,633,en-zg
2019-08-21 00:00:00,language,health-human-services,619,nb
2019-08-21 00:00:00,language,health-human-services,600,en-de
2019-08-21 00:00:00,language,health-human-services,588,it-ch
2019-08-21 00:00:00,language,health-human-services,566,es-la
2019-08-21 00:00:00,language,health-human-services,533,pt
2019-08-21 00:00:00,language,health-human-services,525,es-pr
2019-08-21 00:00:00,language,health-human-services,444,ms-my
2019-08-21 00:00:00,language,health-human-services,438,en-id
2019-08-21 00:00:00,language,health-human-services,423,ar-iq
2019-08-21 00:00:00,language,health-human-services,407,en-ng
2019-08-21 00:00:00,language,health-human-services,382,en-nl
2019-08-21 00:00:00,language,health-human-services,353,ar-jo
2019-08-21 00:00:00,language,health-human-services,335,uk
2019-08-21 00:00:00,language,health-human-services,329,en-be
2019-08-21 00:00:00,language,health-human-services,306,en-pr
2019-08-21 00:00:00,language,health-human-services,301,en-ke
2019-08-21 00:00:00,language,health-human-services,301,is-is
2019-08-21 00:00:00,language,health-human-services,294,ar-dz
2019-08-21 00:00:00,language,health-human-services,282,mr-in
2019-08-21 00:00:00,language,health-human-services,279,en-ch
2019-08-21 00:00:00,language,health-human-services,273,en-se
2019-08-21 00:00:00,language,health-human-services,221,en-zw
2019-08-21 00:00:00,language,health-human-services,205,en-il
2019-08-21 00:00:00,language,health-human-services,194,ru-ua
2019-08-21 00:00:00,language,health-human-services,169,en-ae
2019-08-21 00:00:00,language,health-human-services,166,ta-in
2019-08-21 00:00:00,language,health-human-services,164,(not set)
2019-08-21 00:00:00,language,health-human-services,163,en-zm
2019-08-21 00:00:00,language,health-human-services,162,ar-sd
2019-08-21 00:00:00,language,health-human-services,158,en-tt
2019-08-21 00:00:00,language,health-human-services,151,en-fi
2019-08-21 00:00:00,language,health-human-services,151,ta
2019-08-21 00:00:00,language,health-human-services,150,gu-in
2019-08-21 00:00:00,language,health-human-services,141,ar-ye
2019-08-21 00:00:00,language,health-human-services,140,lv
2019-08-21 00:00:00,language,health-human-services,139,ru-by
2019-08-21 00:00:00,language,health-human-services,138,en-jm
2019-08-21 00:00:00,language,health-human-services,137,fil-ph
2019-08-21 00:00:00,language,health-human-services,136,es-es_tradnl
2019-08-21 00:00:00,language,health-human-services,128,bn-bd
2019-08-21 00:00:00,language,health-human-services,128,mk-mk
2019-08-21 00:00:00,language,health-human-services,126,ar-sy
2019-08-21 00:00:00,language,health-human-services,125,fr-dz
2019-08-21 00:00:00,language,health-human-services,123,bn-in
2019-08-21 00:00:00,language,health-human-services,122,ar-ly
2019-08-21 00:00:00,language,health-human-services,121,bn
2019-08-21 00:00:00,language,health-human-services,118,en-dk
2019-08-21 00:00:00,language,health-human-services,116,us
2019-08-21 00:00:00,language,health-human-services,114,et
2019-08-21 00:00:00,language,health-human-services,114,ms
2019-08-21 00:00:00,language,health-human-services,112,gl-es
2019-08-21 00:00:00,language,health-human-services,109,es-cu
2019-08-21 00:00:00,language,health-human-services,107,en-sd
2019-08-21 00:00:00,language,health-human-services,104,fr-ma
2019-08-21 00:00:00,language,health-human-services,103,eu
2019-08-21 00:00:00,language,health-human-services,101,ka-ge
2019-08-21 00:00:00,language,health-human-services,101,te-in
2019-08-20 00:00:00,language,health-human-services,6866822,en-us
2019-08-20 00:00:00,language,health-human-services,874903,en-gb
2019-08-20 00:00:00,language,health-human-services,704424,es-es
2019-08-20 00:00:00,language,health-human-services,507015,es-419
2019-08-20 00:00:00,language,health-human-services,292797,zh-cn
2019-08-20 00:00:00,language,health-human-services,276976,es-us
2019-08-20 00:00:00,language,health-human-services,156973,es
2019-08-20 00:00:00,language,health-human-services,139362,en-au
2019-08-20 00:00:00,language,health-human-services,125621,es-xl
2019-08-20 00:00:00,language,health-human-services,124654,en-ca
2019-08-20 00:00:00,language,health-human-services,106616,pt-br
2019-08-20 00:00:00,language,health-human-services,81653,es-mx
2019-08-20 00:00:00,language,health-human-services,79837,ja-jp
2019-08-20 00:00:00,language,health-human-services,78410,fr-fr
2019-08-20 00:00:00,language,health-human-services,74230,de-de
2019-08-20 00:00:00,language,health-human-services,70362,ko-kr
2019-08-20 00:00:00,language,health-human-services,69312,en
2019-08-20 00:00:00,language,health-human-services,60624,en-in
2019-08-20 00:00:00,language,health-human-services,60037,it-it
2019-08-20 00:00:00,language,health-human-services,58604,zh-tw
2019-08-20 00:00:00,language,health-human-services,57574,ja
2019-08-20 00:00:00,language,health-human-services,38565,ru-ru
2019-08-20 00:00:00,language,health-human-services,37987,de
2019-08-20 00:00:00,language,health-human-services,37849,nl-nl
2019-08-20 00:00:00,language,health-human-services,36090,tr-tr
2019-08-20 00:00:00,language,health-human-services,32181,es-ar
2019-08-20 00:00:00,language,health-human-services,26169,fr
2019-08-20 00:00:00,language,health-human-services,20927,sv-se
2019-08-20 00:00:00,language,health-human-services,19301,th-th
2019-08-20 00:00:00,language,health-human-services,18792,es-co
2019-08-20 00:00:00,language,health-human-services,18140,en-za
2019-08-20 00:00:00,language,health-human-services,17344,pl-pl
2019-08-20 00:00:00,language,health-human-services,16626,ar
2019-08-20 00:00:00,language,health-human-services,16016,da-dk
2019-08-20 00:00:00,language,health-human-services,15933,pt-pt
2019-08-20 00:00:00,language,health-human-services,15399,en-sg
2019-08-20 00:00:00,language,health-human-services,15291,es-cl
2019-08-20 00:00:00,language,health-human-services,15168,nb-no
2019-08-20 00:00:00,language,health-human-services,13818,es-pe
2019-08-20 00:00:00,language,health-human-services,13261,en-ph
2019-08-20 00:00:00,language,health-human-services,13154,en-ie
2019-08-20 00:00:00,language,health-human-services,12785,id-id
2019-08-20 00:00:00,language,health-human-services,12060,vi-vn
2019-08-20 00:00:00,language,health-human-services,11224,el-gr
2019-08-20 00:00:00,language,health-human-services,10059,fi-fi
2019-08-20 00:00:00,language,health-human-services,9563,he-il
2019-08-20 00:00:00,language,health-human-services,8922,de-ch
2019-08-20 00:00:00,language,health-human-services,8734,en-nz
2019-08-20 00:00:00,language,health-human-services,8114,ru
2019-08-20 00:00:00,language,health-human-services,7320,ca-es
2019-08-20 00:00:00,language,health-human-services,7056,cs-cz
2019-08-20 00:00:00,language,health-human-services,6801,fr-ca
2019-08-20 00:00:00,language,health-human-services,6745,pl
2019-08-20 00:00:00,language,health-human-services,6682,id
2019-08-20 00:00:00,language,health-human-services,5686,ro-ro
2019-08-20 00:00:00,language,health-human-services,5685,nl-be
2019-08-20 00:00:00,language,health-human-services,5170,de-at
2019-08-20 00:00:00,language,health-human-services,4704,it
2019-08-20 00:00:00,language,health-human-services,4696,hu-hu
2019-08-20 00:00:00,language,health-human-services,4657,nl
2019-08-20 00:00:00,language,health-human-services,4088,es-ec
2019-08-20 00:00:00,language,health-human-services,4050,ca
2019-08-20 00:00:00,language,health-human-services,3926,hr-hr
2019-08-20 00:00:00,language,health-human-services,3471,fr-ch
2019-08-20 00:00:00,language,health-human-services,3305,sk-sk
2019-08-20 00:00:00,language,health-human-services,3266,ar-ae
2019-08-20 00:00:00,language,health-human-services,3237,ar-eg
2019-08-20 00:00:00,language,health-human-services,3136,es-cr
2019-08-20 00:00:00,language,health-human-services,2887,es-gt
2019-08-20 00:00:00,language,health-human-services,2791,fr-be
2019-08-20 00:00:00,language,health-human-services,2728,th
2019-08-20 00:00:00,language,health-human-services,2644,sl-si
2019-08-20 00:00:00,language,health-human-services,2623,tr
2019-08-20 00:00:00,language,health-human-services,2563,es-bo
2019-08-20 00:00:00,language,health-human-services,2439,zh-hk
2019-08-20 00:00:00,language,health-human-services,2427,ko
2019-08-20 00:00:00,language,health-human-services,2390,hi-in
2019-08-20 00:00:00,language,health-human-services,2291,fa-ir
2019-08-20 00:00:00,language,health-human-services,2093,vi
2019-08-20 00:00:00,language,health-human-services,2021,es-pa
2019-08-20 00:00:00,language,health-human-services,1947,bg-bg
2019-08-20 00:00:00,language,health-human-services,1888,uk-ua
2019-08-20 00:00:00,language,health-human-services,1883,zh
2019-08-20 00:00:00,language,health-human-services,1838,cs
2019-08-20 00:00:00,language,health-human-services,1789,fa
2019-08-20 00:00:00,language,health-human-services,1772,es-sv
2019-08-20 00:00:00,language,health-human-services,1717,en-my
2019-08-20 00:00:00,language,health-human-services,1673,es-ve
2019-08-20 00:00:00,language,health-human-services,1550,el
2019-08-20 00:00:00,language,health-human-services,1474,ro
2019-08-20 00:00:00,language,health-human-services,1458,hi
2019-08-20 00:00:00,language,health-human-services,1445,sr-rs
2019-08-20 00:00:00,language,health-human-services,1322,en-pk
2019-08-20 00:00:00,language,health-human-services,1299,da
2019-08-20 00:00:00,language,health-human-services,1287,he
2019-08-20 00:00:00,language,health-human-services,1216,es-hn
2019-08-20 00:00:00,language,health-human-services,1183,lt
2019-08-20 00:00:00,language,health-human-services,1144,es-uy
2019-08-20 00:00:00,language,health-human-services,1071,sv
2019-08-20 00:00:00,language,health-human-services,1017,es-do
2019-08-20 00:00:00,language,health-human-services,987,c
2019-08-20 00:00:00,language,health-human-services,964,sl
